DATEAPRECV,DCSTAT,KEYVAL,OBJECTID,PROPOSAL,REFVAL,PROPNO,CREATEDBY,MODIFIEDBY,DATE_CREATED,DATE_MODIFIED,STATUS,TRANSACTION_TYPE,SYMBOL,MAP_AREA,X,Y,DECSN,OFFCODE,DCAPPTYP,DCAREATM,DATEAPVAL,MAP_X,MAP_Y,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,DCPREAPP
2025/04/04 00:00:00+00,PERLHE,SU7B6VSJMBW00,12651066,"Erection of single storey extension extending 8 metres beyond the rear wall of the original house, with a height to the eaves of 2.45 metres and a total height of 2.8 metres",25/00718/LHE,002AN2SJBU000,jbarnettDC2,jbarnettDC2,2025/04/07 06:55:07+00,2025/04/07 06:55:07+00,1,NONE,1,867.54375538,463991,454615,PERLHE,AGALLI,LHE,EAST,2025/04/04 00:00:00+00,463991.24205804,454615.47677083,53.9836403887417,-1.02565887322168,,F
2025/04/04 00:00:00+00,NOB,SUC8OCSJ0FL00,12651067,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent 1 Tostig Avenue and 1no. 9m pole adjacent 22 Tostig Avenue,25/00721/TCNOT,HPY0V1SJ10146,jbarnettDC2,jbarnettDC2,2025/04/07 08:10:03+00,2025/04/07 08:10:03+00,1,NONE,1,40.18464573,457344,451968,NOB,CWRIGH,TCNOT,WEST,2025/04/04 00:00:00+00,457344.46529016,451967.6988872,53.9606244523847,-1.12750180438432,,F
2025/03/20 00:00:00+00,HAPP,STEWYWSJM2D00,12651068,"Single storey side extension, and a new 2m high boundary wall to side boundary.",25/00564/FUL,002DRWSJBU000,jbarnettDC2,jbarnettDC2,2025/04/07 08:39:51+00,2025/04/07 08:39:51+00,1,NONE,1,225.220175,456634,450201,HAPP,LWARSA,FUL,WEST,2025/04/08 00:00:00+00,456634.4557166,450200.84842953,53.9448243508644,-1.13864889236034,,F
2025/04/07 00:00:00+00,HAPP,SUC64MSJMCA00,12651070,Installation of air source heat pump to front,25/00719/FUL,001SG7SJBU000,lharrisonDC2,lharrisonDC2,2025/04/07 09:55:07+00,2025/04/07 09:55:07+00,1,NONE,1,298.15185,460187,453857,HAPP,KSTRET,FUL,EAST,2025/04/08 00:00:00+00,460187.32522133,453856.99833643,53.9772804116637,-1.08380754578017,,F
2025/04/07 00:00:00+00,PER,SUC654SJMCD00,12651071,Non-material amendment to permitted application 23/01234/FUL to remove existing roof to Nos. 100-102 Main St and replace on like-for-like basis,25/00720/NONMAT,001R5CSJBU000,lharrisonDC2,lharrisonDC2,2025/04/07 10:07:44+00,2025/04/07 10:07:44+00,1,NONE,1,687.97242,461058,449036,PER,ORICHA,NONMAT,EAST,2025/04/07 00:00:00+00,461058.12097625,449036.46901504,53.9338586342464,-1.071495095965,,F
2025/04/07 00:00:00+00,HREF,SUCMSFSJMCK00,12651072,Erection of detached garden room to rear,25/00723/FUL,HYBK07SJ10020,lharrisonDC2,lharrisonDC2,2025/04/07 14:58:39+00,2025/04/07 14:58:39+00,1,NONE,1,646.64835,452242,453413,HREF,CWRIGH,FUL,WEST,2025/05/06 00:00:00+00,452242.07592297,453413.28028007,53.9741549853005,-1.20501147198951,,F
2025/04/10 00:00:00+00,NOB,SUK4M2SJ0GB00,12651073,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 2no. 9m wooden poles,25/00758/TCNOT,HPY0TYSJ10114,lharrisonDC2,lharrisonDC2,2025/04/11 14:13:58+00,2025/04/11 14:13:58+00,1,NONE,1,8.70321951,456956,455993,NOB,SFRANC,TCNOT,WEST,2025/04/10 00:00:00+00,456955.77829099,455993.42955896,53.9968451539886,-1.13267409000158,,F
2025/04/11 00:00:00+00,NOB,SUK5DMSJ0GB00,12651074,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 5no. 9m wooden poles,25/00760/TCNOT,HPY0U9SJ10018,lharrisonDC2,lharrisonDC2,2025/04/11 14:30:30+00,2025/04/11 14:30:30+00,1,NONE,1,8.553164,456880,456117,NOB,TSCARS,TCNOT,WEST,2025/04/11 00:00:00+00,456879.90159042,456117.21733757,53.9979659314697,-1.13380829720917,,F
2025/02/28 00:00:00+00,NOC,SSEKL6SJLSJ00,12651083,"Reduce lateral canopy of 1no. Copper Beech tree tending over the garden by 2 - 2.5 metres, reduce canopy to the sides by 1 - 1.5 metres to clear the adjacent trees - protected by Tree Preservation Order no. CYC277",25/00419/TPO,0022YUSJBU000,jbarnettDCDC,jbarnettDCDC,2025/03/03 12:05:44+00,2025/03/03 12:05:44+00,1,NONE,1,140.3532143,459040,451163,NOC,MSTUBB,TPO,GREEN,2025/02/28 00:00:00+00,459040,451163,53.9532025775791,-1.1018190369967,,F
2025/04/03 00:00:00+00,NOB,SU6Q7YSJ0FL00,12651084,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 8m pole adjacent 53 Rosedale Avenue and 1no. 8m pole adjacent 45 Rosedale Avenue,25/00708/TCNOT,HPY0UTSJ10134,jbarnettDC2,jbarnettDC2,2025/04/04 08:41:14+00,2025/04/04 08:41:14+00,1,NONE,1,30.25423266,457196,451573,NOB,MPARK,TCNOT,WEST,2025/04/03 00:00:00+00,457195.58850916,451573.23093062,53.9570959460119,-1.12984434766559,,F
2025/04/03 00:00:00+00,PER,SU5GJ4SJMBE00,12651085,Change of use of takeaway (Sui Generis ) to 2no. flats (use class C3) with associated external alterations,25/00707/FUL,00023USJBU000,lharrisonDC2,lharrisonDC2,2025/04/04 08:57:06+00,2025/04/04 08:57:06+00,1,NONE,1,114.35532531,461058,453092,PER,SJ,FUL,EAST,2025/04/04 00:00:00+00,461058.39733525,453091.86967034,53.9703026265461,-1.07068112763902,,F
2025/05/06 00:00:00+00,PER,SVUKOUSJMPW00,12651087,"External works including repairs to roof and replacement roof tiles, replacement front dormer casement window and repairs to dormers, improved rainwater goods and repairs to Lime mortar pointing.",25/00908/LBC,000IJ1SJBU000,jbarnettDC2,jbarnettDC2,2025/05/07 10:17:36+00,2025/05/07 10:17:36+00,1,NONE,1,912.93000589,459766,452632,PER,TSCARS,LBC,WEST,2025/05/07 00:00:00+00,459765.93054195,452632.40067356,53.9663242850789,-1.09047131075555,,F
2025/05/06 00:00:00+00,NOB,SVUC9WSJMPM00,12651088,Remedial pruning of 3no. trees to clear structures and path - tree in a conservation area,25/00905/TCA,N3CXFHSJ05Y0B,lharrisonDC2,lharrisonDC2,2025/05/07 10:19:11+00,2025/05/07 10:19:11+00,1,NONE,1,5.81465096,460303,451311,NOB,MSTUBB,TCA,GREEN,2025/05/06 00:00:00+00,460303.44675822,451310.95554711,53.954386767786,-1.08253978176733,,F
2025/05/07 00:00:00+00,REF,SVW6SOSJMQH00,12651089,Alterations and extensions to create extra storey to existing bungalow and single storey side extension following demolition of conservatory,25/00915/FUL,001XHISJBU000,lharrisonDC2,lharrisonDC2,2025/05/07 14:36:42+00,2025/05/07 14:36:42+00,1,NONE,1,534.04240638,459960,445706,REF,ADOWNE,FUL,EAST,2025/05/08 00:00:00+00,459960.46026636,445706.01438357,53.9040570817315,-1.08886321154096,,F
2025/05/07 00:00:00+00,PER,SVVQ5CSJMQ100,12651090,Replacement of existing open steel mesh gates to the south porch of church with new high quality oak and glass doors,25/00910/FUL,0014A3SJBU000,lharrisonDC2,lharrisonDC2,2025/05/07 14:48:16+00,2025/05/07 14:48:16+00,1,NONE,1,5386.95156511,462997,460761,PER,ADOWNE,FUL,EAST,2025/05/08 00:00:00+00,462997.03908511,460761.11069202,54.0389892531446,-1.03954682565152,,F
2025/05/06 00:00:00+00,NOB,SVWC20SJ0GB00,12651091,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. high speed broadband cabinet,25/00916/TCNOT,HPY0UISJ10125,lharrisonDC2,lharrisonDC2,2025/05/07 14:58:41+00,2025/05/07 14:58:41+00,1,NONE,1,3.75138772,456470,446788,NOB,JKENYO,TCNOT,WEST,2025/05/06 00:00:00+00,456470.01105789,446787.7055881,53.914169228904,-1.14178328065281,,F
2025/02/26 00:00:00+00,HAPP,SSA6B7SJLQG00,12651112,Single storey side and rear extension and front canopy,25/00386/FUL,0019FOSJBU000,lharrisonDC2,lharrisonDC2,2025/02/26 10:55:31+00,2025/02/26 10:55:31+00,1,NONE,1,269.9655,463503,451667,HAPP,CWRIGH,FUL,EAST,2025/03/06 00:00:00+00,463502.8764126,451666.88107048,53.9572032059305,-1.03371805241706,,F
2025/04/04 00:00:00+00,PDE,SU6SA7SJ0GB00,12651113,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 10 m pole adjacent 24 Garbutt Grove  and 1no. 9m pole adjacent to 7 Cranbrook Avenue,25/00709/TCNOT,HPY0U8SJ10041,lharrisonDC2,lharrisonDC2,2025/04/04 09:19:56+00,2025/04/04 09:19:56+00,1,NONE,1,3.7889016,457519,452359,NOB,MPARK,TCNOT,WEST,2025/04/04 00:00:00+00,457519.35219954,452358.58349662,53.9641178211066,-1.12476313455853,,F
2025/04/02 00:00:00+00,NOB,SU2WTFSJMA500,12651114,"Crown lift the lowest branches from 1no. Sycamore tree on the Eastern side of the canopy by 3 metres - tree works in a Conservation Area",25/00690/TCA,001ASYSJBU000,drobertsDC2,drobertsDC2,2025/04/04 09:31:06+00,2025/04/04 09:31:06+00,1,NONE,1,295.94469436,457158,451406,NOB,MSTUBB,TCA,GREEN,2025/04/02 00:00:00+00,457157.59742463,451406.05216464,53.9555977539682,-1.13045449964351,,F
2025/04/04 00:00:00+00,NOB,SU6TKBSJ0GB00,12651115,"Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent 47 Monarch Way, 1no. 9m pole adjacent 1 Caxton Avenue, 1no. 9m pole adjacent 2 Welton Avenue and no. 9m pole opposite 1 Priors Walk",25/00710/TCNOT,IY2JY3SJC1060,lharrisonDC2,lharrisonDC2,2025/04/04 09:49:42+00,2025/04/04 09:49:42+00,1,NONE,1,10.01620521,457783,452532,NOB,CWRIGH,TCNOT,WEST,2025/04/04 00:00:00+00,457782.61337498,452532.1836875,53.9656486194246,-1.12071813291305,,F
2025/05/12 00:00:00+00,PER,SW5G5SSJMT100,12651118,Erection of a slurry store,25/00951/FUL,000JGTSJBU000,jbarnettDC2,jbarnettDC2,2025/05/13 10:12:00+00,2025/05/13 10:12:00+00,1,NONE,1,5460.50496444,468097,449129,PER,SJ,FUL,EAST,2025/05/13 00:00:00+00,468096.57897701,449129.47360626,53.9338181807342,-.964288168458022,,F
2025/05/12 00:00:00+00,PER,SW5G7WSJMT400,12651119,Additional windows and fire door to side and rear and air conditioning units to rear in association with change of use from retail (use class E(a)) to dentist (use class E(e)),25/00952/FUL,0005Z0SJBU000,jbarnettDC2,jbarnettDC2,2025/05/13 10:48:17+00,2025/05/13 10:48:17+00,1,NONE,1,354.60503373,459183,447713,PER,EPOT,FUL,WEST,2025/05/13 00:00:00+00,459182.83552367,447713.27957084,53.9221849128738,-1.10030980545339,,F
2025/05/13 00:00:00+00,HAPP,SW6U5ZSJMTG00,12651120,Single storey front extension,25/00956/FUL,000BH1SJBU000,lharrisonDC2,lharrisonDC2,2025/05/13 11:00:19+00,2025/05/13 11:00:19+00,1,NONE,1,266.5814,459333,447153,HAPP,CWRIGH,FUL,WEST,2025/05/19 00:00:00+00,459332.94162812,447152.6961494,53.9171300037959,-1.09813300462007,,F
2025/05/12 00:00:00+00,PER,SW5G7WSJMT500,12651121,Display of 1no. externally illuminated fascia sign and 1no. non-illuminated sign board.,25/00953/ADV,0005Z0SJBU000,jbarnettDC2,jbarnettDC2,2025/05/13 11:31:58+00,2025/05/13 11:31:58+00,1,NONE,1,363.15808078,459183,447713,PER,EPOT,ADV,WEST,2025/05/13 00:00:00+00,459182.78818243,447713.16409597,53.9221838805386,-1.10031054852751,,F
2025/05/19 00:00:00+00,WDN,SWIN5NSJMXK00,12651122,"Enlarged dormer to side roofslope, 2no. balconies to riverside front elevation and replacement French Doors",25/01012/FUL,N3CXE7SJ05Y00,lharrisonDC2,lharrisonDC2,2025/05/20 11:44:37+00,2025/05/20 11:44:37+00,1,NONE,1,265.36842834,460323,451337,WDN,SFRANC,FUL,WEST,2025/05/27 00:00:00+00,460322.85081559,451337.36233017,53.9546218165205,-1.0822389205069,,F
2025/05/20 00:00:00+00,PER,SWK19MSJMXY00,12651123,"Internal and external alterations to facilitate the conversion from offices to a restaurant including new fire exits, kitchen extraction unit, replacement external doors and hatches to basement, removal of partition walls to first floor level and ramp in basement and 2no. signs",25/01017/LBC,001VWBSJBU000,lharrisonDC2,lharrisonDC2,2025/05/21 08:32:20+00,2025/05/21 08:32:20+00,1,NONE,1,284.19040279,460286,451586,PER,SP,LBC,EAST,2025/05/21 00:00:00+00,460286.05835346,451585.68530857,53.9568576671739,-1.08275054858788,,F
2025/04/10 00:00:00+00,NOB,SUK4ZCSJ0GB00,12651136,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 3no. 9m wooden poles,25/00759/TCNOT,HPY0U6SJ10038,lharrisonDC2,lharrisonDC2,2025/04/11 14:22:01+00,2025/04/11 14:22:01+00,1,NONE,1,6.9025534,456930,456031,NOB,SFRANC,TCNOT,WEST,2025/04/10 00:00:00+00,456930.33285581,456030.97255455,53.9971853378894,-1.13305518331866,,F
2025/04/10 00:00:00+00,NOB,SUK5SXSJ0GB00,12651137,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m wooden pole,25/00761/TCNOT,HPY0UXSJ10041,lharrisonDC2,lharrisonDC2,2025/04/11 14:37:34+00,2025/04/11 14:37:34+00,1,NONE,1,5.1018873,456797,456332,NOB,SFRANC,TCNOT,WEST,2025/04/10 00:00:00+00,456797.25935128,456331.83863082,53.9999037275934,-1.13502884306821,,F
2025/04/25 00:00:00+00,NOB,SVF2HFSJ0FL00,12651149,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole opposite Westholme Hodgson Lane,25/00842/TCNOT,HPY0UCSJ10086,jbarnettDC2,jbarnettDC2,2025/04/28 07:26:41+00,2025/04/28 07:26:41+00,1,NONE,1,29.17811526,455532,453976,NOB,JKENYO,TCNOT,WEST,2025/04/25 00:00:00+00,455532.08146286,453975.62521548,53.9788664548371,-1.15475598550958,,F
2025/04/25 00:00:00+00,NOB,SVF45BSJ0FL00,12651150,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent 3 Langholme Drive and 1no. 8m pole adjacent 49/51 Langholme Drive,25/00843/TCNOT,HPY0UGSJ10017,jbarnettDC2,jbarnettDC2,2025/04/28 07:53:14+00,2025/04/28 07:53:14+00,1,NONE,1,17.11646363,457377,452917,NOB,JKENYO,TCNOT,WEST,2025/04/25 00:00:00+00,457376.62334275,452916.86905328,53.969150762908,-1.12683353270889,,F
2025/04/28 00:00:00+00,NOB,SVF4YYSJ0FL00,12651151,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent 22 Burnsall Drive and 1no. 9m pole adjacent Settle House,25/00844/TCNOT,HPY0TYSJ10093,jbarnettDC2,jbarnettDC2,2025/04/28 08:12:31+00,2025/04/28 08:12:31+00,1,NONE,1,80.30818134,458111,451616,NOB,SFRANC,TCNOT,WEST,2025/04/28 00:00:00+00,458111.0180551,451615.68687661,53.9573756730374,-1.11588722486064,,F
2025/04/28 00:00:00+00,INVNOD,SVF5W3SJ0FL00,12651152,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole opposite Mill Race Bungalow and  1no. 9m pole opposite Woodstock,25/00845/TCNOT,HPY0UISJ10155,jbarnettDC2,jbarnettDC2,2025/04/28 08:36:39+00,2025/04/28 08:36:39+00,1,NONE,1,77.3305119,455523,454846,INVNOD,TSCARS,TCNOT,WEST,,455522.70890096,454846.38059022,53.9866926754086,-1.15474050809894,,F
2025/04/28 00:00:00+00,HAPP,SVF24SSJML300,12651153,Installation of gate and railings to front boundary,25/00841/FUL,00208XSJBU000,jbarnettDC2,jbarnettDC2,2025/04/28 09:27:03+00,2025/04/28 09:27:03+00,1,NONE,1,286.47905,461559,452606,HAPP,KSTRET,FUL,EAST,2025/04/29 00:00:00+00,461559.4442088,452606.35617655,53.9658802685254,-1.06314185569896,,F
2025/04/28 00:00:00+00,REC,SVF8MJSJ0GB00,12651154,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adjacent to 52 Sherwood Grove,25/00846/TCNOT,HPY0UVSJ10143,lharrisonDC2,lharrisonDC2,2025/04/28 09:27:07+00,2025/04/28 09:27:07+00,1,NONE,1,9.60355256,456687,452757,,,TCNOT,,,456686.72609855,452757.11950011,53.9677910765824,-1.13737871007549,,F
2025/04/28 00:00:00+00,NOB,SVF9MFSJ0GB00,12651155,Crown lift 1no. Poplar tree on the western side by up to 8 metres from road level - tree works in a Conservation Area.,25/00847/TCA,HY0LBXSJ60000,lharrisonDC2,lharrisonDC2,2025/04/28 09:47:06+00,2025/04/28 09:47:06+00,1,NONE,1,28.96071319,460702,451560,NOB,MSTUBB,TCA,GREEN,2025/04/28 00:00:00+00,460701.98279932,451559.7415417,53.956575982009,-1.07641806986319,,F
2025/04/28 00:00:00+00,NOB,SVFBAPSJ0FL00,12651156,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole adajcent 88/90 Manor Drive North,25/00850/TCNOT,HPY0UJSJ10047,jbarnettDC2,jbarnettDC2,2025/04/28 10:33:16+00,2025/04/28 10:33:16+00,1,NONE,1,10.71082721,457841,451930,NOB,EPOT,TCNOT,WEST,2025/04/28 00:00:00+00,457841.39983427,451930.41703457,53.9602341977058,-1.11993606782057,,F
2025/04/04 00:00:00+00,NOB,SU6UUPSJ0GB00,12651178,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 8m pole adjacent 17 Sowerby Road,25/00712/TCNOT,HPY0UWSJ10120,lharrisonDC2,lharrisonDC2,2025/04/04 10:11:59+00,2025/04/04 10:11:59+00,1,NONE,1,2.17580488,457850,451737,NOB,CWRIGH,TCNOT,WEST,2025/04/04 00:00:00+00,457849.62599999,451736.67104028,53.9584921520468,-1.11984737590072,,F
2025/04/04 00:00:00+00,HAPP,SU6UHUSJMBM00,12651179,Render to front elevation,25/00711/FUL,001CFUSJBU000,jbarnettDC2,jbarnettDC2,2025/04/04 10:18:34+00,2025/04/04 10:18:34+00,1,NONE,1,523.577908,461595,458446,HAPP,TSCARS,FUL,WEST,2025/04/16 00:00:00+00,461595.22451003,458445.90093434,54.01835283816,-1.06141740514203,,F
2025/03/31 00:00:00+00,NOB,STZO9ESJM9400,12651180,Reduce height of 1no. Sycamore tree by 1.5 - 2 metres back to previous pruning point and spread by 1 - 1.5 metre back to previous pruning point- reduce height of 1no. Hawthorn tree by 1 metre back to previous pruning point and crown lift by 30cm - tree works in a Conservation Area,25/00675/TCA,002C95SJBU000,drobertsDC2,drobertsDC2,2025/04/04 10:27:15+00,2025/04/04 10:27:15+00,1,NONE,1,390.49267566,460871,452790,NOB,MSTUBB,TCA,GREEN,2025/03/31 00:00:00+00,460871.46830458,452790.31470306,53.9676146926085,-1.07359045307543,,F
2025/02/12 00:00:00+00,HAPP,SRK8WTSJLIB00,12651181,Two storey side and single storey rear extensions,25/00256/FUL,000WJ8SJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 10:40:36+00,2025/02/12 10:40:36+00,1,NONE,1,281.76717929,462971,452931,HAPP,KSTRET,FUL,EAST,2025/02/13 00:00:00+00,462971,452931,53.9686280389575,-1.04156197178636,,F
2025/02/10 00:00:00+00,NOB,SRH8NNSJLHC00,12651183,Crown reduce 1no. Apple tree by 1.5m and prune - tree works in a Conservation Area,25/00237/TCA,0021XXSJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 12:06:28+00,2025/02/12 12:06:28+00,1,NONE,1,452.44520781,466979,452521,NOB,MSTUBB,TCA,GREEN,2025/02/10 00:00:00+00,466979,452521,53.9644409902395,-.980564490468046,,F
2025/02/10 00:00:00+00,NOB,SRKKT7SJ0GB00,12651184,Crown reduce 3no. Yew trees down to 3 metres in height - tree works in a Conservation Area,25/00260/TCA,001RM4SJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 12:20:43+00,2025/02/12 12:20:43+00,1,NONE,1,1879.65219801,459429,447569,NOB,MSTUBB,TCA,GREEN,2025/02/10 00:00:00+00,459429,447569,53.9208601950286,-1.09658996032715,,F
2025/02/10 00:00:00+00,PER,SRGRXJSJLH200,12651185,External alterations including the repainting of the casements of the awnings and replacement signage,25/00234/LBC,001XQOSJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 12:53:35+00,2025/02/12 12:53:35+00,1,NONE,1,35.58275909,460342,451637,PER,LCRIPP,LBC,EAST,2025/02/17 00:00:00+00,460342,451637,53.9573123005883,-1.08188801030734,,F
2025/02/11 00:00:00+00,REFLHE,SRIEE8SJLHL00,12651186,"Erection of single storey extension extending 5.1 metres beyond the rear wall of the original house, with a height to the eaves of 2.5 metres and a total height of 3.7 metres",25/00240/LHE,KJ7XUQSJ05Y00,lharrisonDCDC,lharrisonDCDC,2025/02/12 13:06:47+00,2025/02/12 13:06:47+00,1,NONE,1,332.59013345,458477,449015,REFLHE,SFRANC,LHE,WEST,2025/02/12 00:00:00+00,458477,449015,53.9339630562216,-1.11080757261656,,F
2025/02/11 00:00:00+00,REF,SRJ38WSJLI200,12651187,Replacement windows throughout,25/00253/FUL,0016R5SJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 13:14:30+00,2025/02/12 13:14:30+00,1,NONE,1,159.12211341,460190,452411,REF,AGALLI,FUL,EAST,2025/04/10 00:00:00+00,460190,452411,53.9642855711788,-1.08405170638095,,F
2025/02/12 00:00:00+00,REF,SRKOIQSJ0GB00,12651188,Change of use from dwelling house (use Class C3) to House in Multiple Occupation (use Class C4),25/00261/FUL,001NG0SJBU000,lharrisonDCDC,lharrisonDCDC,2025/02/12 13:43:49+00,2025/02/12 13:43:49+00,1,NONE,1,323.10164241,461943,451642,REF,PE,FUL,EAST,2025/02/19 00:00:00+00,461943,451642,53.9571683798814,-1.05749167469218,,F
2025/04/28 00:00:00+00,NOB,SVFDN3SJ0GB00,12651189,Notification under section 5 of The Electronic Communications Code (Conditions and Restrictions) Regulations 2003 for the following equipment- 1no. 9m pole,25/00851/TCNOT,HPY0UWSJ10120,lharrisonDC2,lharrisonDC2,2025/04/28 11:14:38+00,2025/04/28 11:14:38+00,1,NONE,1,6.00222035,457923,451618,NOB,LWARSA,TCNOT,WEST,2025/04/28 00:00:00+00,457922.68849998,451618.21281135,53.9574194503935,-1.11875647720239,,F
